,energies,1000000000000000.0,1122018454301965.2,1258925411794166.2,1412537544622755.5,1584893192461111.0,1778279410038922.8,1995262314968882.8,2238721138568337.8,2511886431509582.0,2818382931264449.0,3162277660168379.5,3548133892335760.5,3981071705534969.5,4466835921509635.0,5011872336272715.0,5623413251903491.0,6309573444801943.0,7079457843841373.0,7943282347242822.0,8912509381337477.0,1e+16,1.1220184543019652e+16,1.2589254117941714e+16,1.4125375446227496e+16,1.5848931924611108e+16,1.7782794100389228e+16,1.9952623149688828e+16,2.2387211385683468e+16,2.511886431509572e+16,2.8183829312644492e+16,3.162277660168379e+16,3.5481338923357604e+16,3.981071705534986e+16,4.466835921509653e+16,5.0118723362727144e+16,5.623413251903491e+16,6.309573444801943e+16,7.0794578438414024e+16,7.943282347242854e+16,8.91250938133744e+16,1e+17,1.1220184543019653e+17,1.2589254117941714e+17,1.4125375446227613e+17,1.584893192461111e+17,1.778279410038923e+17,1.995262314968883e+17,2.238721138568347e+17,2.5118864315095923e+17,2.8183829312644493e+17,3.1622776601683795e+17,3.5481338923357606e+17,3.9810717055349856e+17,4.466835921509653e+17,5.011872336272756e+17,5.6234132519034906e+17,6.309573444801943e+17,7.079457843841403e+17,7.943282347242854e+17,8.912509381337514e+17,1e+18,1.1220184543019653e+18,1.2589254117941714e+18,1.4125375446227612e+18,1.5848931924611238e+18,1.7782794100389228e+18,1.995262314968883e+18,2.238721138568347e+18,2.5118864315095926e+18,2.818382931264472e+18,3.1622776601683794e+18,3.5481338923357604e+18,3.9810717055349857e+18
208,1.02541e-05,8.157664837681053e+23,7.087938950893833e+23,6.154375831957112e+23,5.3400287864389644e+23,4.62999524062067e+23,4.011232456738597e+23,3.4722739044134314e+23,3.0030930018792227e+23,2.5948769096305988e+23,2.2399246172318135e+23,1.931471687926332e+23,1.6636097210144048e+23,1.4311545832608305e+23,1.2295772137447846e+23,1.0549092602713166e+23,9.036840609303141e+22,7.728688971920234e+22,6.598144977351278e+22,5.622056785743135e+22,4.780212694766861e+22,4.054974633848261e+22,3.43094813888819e+22,2.8947163706807634e+22,2.434579422863561e+22,2.0403524612086838e+22,1.703164647767829e+22,1.415303340089958e+22,1.1700597846210018e+22,9.61611279603036e+21,7.849015166094605e+21,6.35550962651065e+21,5.097648181333201e+21,4.042658544384948e+21,3.162230258476509e+21,2.4320217762158603e+21,1.8311420755184425e+21,1.3418294644739987e+21,9.491707878334665e+20,6.409973656577814e+20,4.0760894312793525e+20,2.407182034638555e+20,1.3100604313969987e+20,6.600195819490958e+19,3.1300513117812253e+19,1.422209868293595e+19,6.164334100007932e+18,2.4571607755742607e+18,9.596339676296526e+17,5.4515227338706125e+17,5.520902393520364e+17,7.035426033688384e+17,9.657790689465853e+17,1.3719590629325412e+18,1.89304176543723e+18,2.6652217483269755e+18,3.6897600957397944e+18,5.174570003856932e+18,7.165950000102203e+18,9.938010000001735e+18,1.3797700000000018e+19,1.90949e+19,2.6338e+19,3.62521e+19,4.98447e+19,6.82634e+19,9.32725e+19,1.27022e+20,1.72398e+20,2.32999e+20,3.13849e+20,4.20493e+20,5.59171e+20,7.36363e+20
209,1.0404100000000001e-05,8.040017431012773e+23,6.98571504610918e+23,6.065612317054717e+23,5.263006876510796e+23,4.563211007097598e+23,3.9533700132769674e+23,3.422182682228174e+23,2.9597669893004244e+23,2.5574371532515182e+23,2.2076031920807443e+23,1.9035981946807958e+23,1.6395989440520583e+23,1.4104960487340508e+23,1.2118257450458697e+23,1.039676894183743e+23,8.906328144741159e+22,7.61704511383068e+22,6.502809092201545e+22,5.540802030431914e+22,4.711103627074072e+22,3.9963301079979775e+22,3.3813089585216725e+22,2.852816777146231e+22,2.399322341645064e+22,2.0107876588698374e+22,1.678469787810917e+22,1.3947672850385728e+22,1.153068122751813e+22,9.476335504247117e+21,7.734801613896125e+21,6.262915667259345e+21,5.023276801454253e+21,3.9835852304882184e+21,3.115938653966933e+21,2.3963464188252956e+21,1.8042185621250874e+21,1.3220491163015517e+21,9.35139085023894e+20,6.314933555575492e+20,4.015479956876175e+20,2.3713007891468698e+20,1.2905024311952286e+20,6.501676814280962e+19,3.083568753682981e+19,1.401437389729508e+19,6.078830054145694e+18,2.4297294129903017e+18,9.593477214908297e+17,5.591515664441087e+17,5.732815602962147e+17,7.308536450246925e+17,1.0098109799135098e+18,1.4311557286178732e+18,1.9716614337978358e+18,2.782551721655958e+18,3.849240094278011e+18,5.39229000379798e+18,7.47739000010064e+18,1.0363200000001708e+19,1.4365000000000018e+19,1.98634e+19,2.74212e+19,3.7751e+19,5.18739e+19,7.10188e+19,9.70025e+19,1.32001e+20,1.79093e+20,2.42073e+20,3.25648e+20,4.36056e+20,5.7949e+20,7.61473e+20
210,1.0556300000000001e-05,7.924061871585398e+23,6.884961188487237e+23,5.978125280079322e+23,5.187092592532262e+23,4.497387175029833e+23,3.896339670088629e+23,3.372811805071407e+23,2.9170640336162698e+23,2.5205358055628985e+23,2.175746570683796e+23,1.876125541037978e+23,1.6159334583283824e+23,1.390134598033396e+23,1.1943295546947822e+23,1.0246635801337152e+23,8.77769254164446e+22,7.507006774689461e+22,6.408844207091662e+22,5.460715779732069e+22,4.642988401504753e+22,3.9385289377695845e+22,3.3323836314782372e+22,2.811519737071221e+22,2.3645722906617807e+22,1.981648028501357e+22,1.6541300672674744e+22,1.3745265634255382e+22,1.1363208239354265e+22,9.338568422160434e+21,7.622230649697445e+21,6.171653392772637e+21,4.949975053298745e+21,3.9253615504784333e+21,3.0703128710471237e+21,2.3611842101990523e+21,1.777682334737088e+21,1.30255332422737e+21,9.213092621322815e+20,6.221261080959417e+20,3.955742939513382e+20,2.3359364209954013e+20,1.2712266924008928e+20,6.40427714258007e+19,3.037775040996742e+19,1.3809848466914243e+19,5.994730132625512e+18,2.4030757621964324e+18,9.60440907746987e+17,5.73732200213323e+17,5.949014992474341e+17,7.605428596418072e+17,1.0559772376362728e+18,1.491342442301569e+18,2.0577811069325985e+18,2.9027616953688965e+18,4.0110500928372716e+18,5.615920003739877e+18,7.8035000000991e+18,1.0794600000001683e+19,1.4963100000000016e+19,2.06938e+19,2.85314e+19,3.93227e+19,5.39804e+19,7.38566e+19,1.00822e+20,1.37254e+20,1.86037e+20,2.51352e+20,3.38087e+20,4.52173e+20,6.00123e+20,7.8734e+20
211,1.0710699999999999e-05,7.809797488045266e+23,6.785676794688383e+23,5.89191421450286e+23,5.1122854949786335e+23,4.432523363313833e+23,3.840141096982128e+23,3.324160987098064e+23,2.874983887587275e+23,2.4841726529151053e+23,2.1443545685990288e+23,1.8490535679380026e+23,1.59261312682604e+23,1.3700701132710578e+23,1.1770885413928443e+23,1.0098692311977777e+23,8.65093305524375e+22,7.3985733174006594e+22,6.316249777986866e+22,5.381797569962589e+22,4.575866623687007e+22,3.8815707885069064e+22,3.2841718744905215e+22,2.7708250113542027e+22,2.3303290687176084e+22,1.952933401390251e+22,1.630145345214897e+22,1.3545810580604348e+22,1.119817791207973e+22,9.20281075213051e+21,7.511301621753209e+21,6.081722274692549e+21,4.877742512507308e+21,3.8679871673334807e+21,3.0253526457131703e+21,2.3265349469449e+21,1.751533240015564e+21,1.2833419758470808e+21,9.076812397621622e+20,6.128955700082015e+20,3.896878049073114e+20,2.30108874422624e+20,1.2522331312369833e+20,6.308651770562095e+19,2.9926660663376757e+19,1.3608457080512117e+19,5.912141817010094e+18,2.377320626818184e+18,9.619204646975252e+17,5.893931578867654e+17,6.171140519905407e+17,7.906702463575215e+17,1.1050338419772104e+18,1.5534092039645732e+18,2.1456507848396221e+18,3.02578166946564e+18,4.1892900914175677e+18,5.845010003682622e+18,8.139640000097581e+18,1.1269200000001657e+19,1.5587300000000016e+19,2.155e+19,2.97451e+19,4.09385e+19,5.61221e+19,7.68689e+19,1.04849e+20,1.42584e+20,1.9334e+20,2.61059e+20,3.50721e+20,4.68853e+20,6.21634e+20,8.13648e+20
212,1.08674e-05,7.697150741749895e+23,6.687797966940515e+23,5.8069236363282085e+23,5.038537439255508e+23,4.3685778266873425e+23,3.784738125497577e+23,3.2761989174569826e+23,2.8334994691366434e+23,2.4483242925924865e+23,2.1134069824599932e+23,1.8223648523126906e+23,1.5696229409705218e+23,1.3502896812809327e+23,1.1600916091128767e+23,9.952843259809404e+22,8.525968105258502e+22,7.2916749560090435e+22,6.224966212665084e+22,5.303996610687046e+22,4.509695095170391e+22,3.8254190029005545e+22,3.236642659280732e+22,2.730706409552828e+22,2.296570637450021e+22,1.924625297284999e+22,1.6065001854895158e+22,1.3349179323523136e+22,1.1035484034965585e+22,9.068975122826323e+21,7.401943138032963e+21,5.993064434905879e+21,4.806532691502796e+21,3.8114251559616585e+21,2.981029042425809e+21,2.2923763295767104e+21,1.725754449090366e+21,1.264402707392823e+21,8.942462476148429e+20,6.037958012975774e+20,3.83884740986019e+20,2.266735345166856e+20,1.2335095415905608e+20,6.214388460544285e+19,2.948218517274548e+19,1.3410105683714961e+19,5.830884378241563e+18,2.3524885212943457e+18,9.647116421250266e+17,6.054656007109627e+17,6.398437574296852e+17,8.240197108134491e+17,1.15552077787918e+18,1.6167660115227325e+18,2.243220467311612e+18,3.151781643929516e+18,4.3725000900179866e+18,6.08734000362618e+18,8.483780000096084e+18,1.1751300000001632e+19,1.6259300000000016e+19,2.24614e+19,3.09765e+19,4.26047e+19,5.84238e+19,7.99357e+19,1.09051e+20,1.48245e+20,2.00821e+20,2.71036e+20,3.64084e+20,4.86015e+20,6.43583e+20,8.40691e+20
213,1.1026400000000002e-05,7.586123157347206e+23,6.591326030011181e+23,5.723154695883426e+23,4.9658494235259996e+23,4.305551430638639e+23,3.7301315055016136e+23,3.228926245303916e+23,2.7926113397466172e+23,2.4129912097945438e+23,2.0829042311353556e+23,1.796059755387888e+23,1.5469632119289398e+23,1.3307935697868683e+23,1.1433389879047137e+23,9.809090618868273e+22,8.402799383063614e+22,7.186313137362596e+22,6.134994746631865e+22,5.227313954927194e+22,4.444474711575235e+22,3.7700743409562177e+22,3.1897966291503087e+22,2.691164474667863e+22,2.2632974537766864e+22,1.896724099334958e+22,1.583194908129095e+22,1.3155374524434756e+22,1.0875128810108336e+22,8.937063345764306e+21,7.294156678778768e+21,5.905681073496847e+21,4.736346554245555e+21,3.7556762820760426e+21,2.9373426613310183e+21,2.2587088207062332e+21,1.7003463112904868e+21,1.2457357757685212e+21,8.810044682918621e+20,5.948269262470403e+20,3.78165182249553e+20,2.2328767099869957e+20,1.2150562061284468e+20,6.1215066919963705e+19,2.9044242805452743e+19,1.3214771024952812e+19,5.75118699255712e+18,2.3285038911103084e+18,9.680955799890103e+17,6.225785668106822e+17,6.632516251251999e+17,8.580852549659972e+17,1.208878045654372e+18,1.6828128650192596e+18,2.342220154352866e+18,3.281531618760871e+18,4.5674100886385464e+18,6.333980003570549e+18,8.835950000094609e+18,1.2254300000001606e+19,1.6945200000000016e+19,2.34106e+19,3.22642e+19,4.43227e+19,6.07988e+19,8.3151e+19,1.13378e+20,1.54019e+20,2.08662e+20,2.81389e+20,3.77642e+20,5.03876e+20,6.66312e+20,8.6813e+20
214,1.11877e-05,7.476714176206586e+23,6.496260498505881e+23,5.6406069716886e+23,4.894221082063389e+23,4.243443858053033e+23,3.6763209622432814e+23,3.182342732788352e+23,2.7523192936902373e+23,2.3781732267442962e+23,2.0528461611517333e+23,1.770138144810526e+23,1.524633825689731e+23,1.311581680694903e+23,1.1268305934781416e+23,9.667433665867852e+22,8.281426268939586e+22,7.082487331336396e+22,6.046334927198064e+22,5.151749216855933e+22,4.380205144746276e+22,3.7155365242078182e+22,3.1436335483936292e+22,2.652199007743923e+22,2.2305093502832403e+22,1.869229667154535e+22,1.5602293958726293e+22,1.2964395208208728e+22,1.0717111430683635e+22,8.807074757241162e+21,7.187941701682965e+21,5.819571750829387e+21,4.6671837476371154e+21,3.7007402653074934e+21,2.8942932827909217e+21,2.2255322512151316e+21,1.6753086991451567e+21,1.2273410876134913e+21,8.679558360122146e+20,5.8598890079899727e+20,3.725291013943462e+20,2.199512689119283e+20,1.1968730648274235e+20,6.02999098568404e+19,2.8612931736213557e+19,1.3022468096136002e+19,5.6728282284783e+18,2.30566257282597e+18,9.726552269359185e+17,6.400220421964966e+17,6.874246515687099e+17,8.955068780971378e+17,1.2631956451882028e+18,1.7511097644382927e+18,2.449499845961806e+18,3.415001593959578e+18,4.76895008727924e+18,6.60711000351573e+18,9.198900000093155e+18,1.2767500000001581e+19,1.7663300000000016e+19,2.43844e+19,3.35722e+19,4.61332e+19,6.327e+19,8.64134e+19,1.17856e+20,1.60113e+20,2.16642e+20,2.92087e+20,3.91895e+20,5.22136e+20,6.89597e+20,8.96161e+20
215,1.1351400000000001e-05,7.368856365571597e+23,6.40254278006077e+23,5.55922958656234e+23,4.823608267701225e+23,4.1822168297621326e+23,3.623273330316817e+23,3.136419668787885e+23,2.7125984975059755e+23,2.3438488838454495e+23,2.0232142466213418e+23,1.7445840441440386e+23,1.5026210198355697e+23,1.2926421730152199e+23,1.1105562511059832e+23,9.527785092447923e+22,8.161773956197968e+22,6.980133546289769e+22,5.958932110075276e+22,5.077255823162416e+22,4.316846782999851e+22,3.6617719390052496e+22,3.09812496501673e+22,2.6137859929397757e+22,2.1981861184634467e+22,1.84212505492114e+22,1.5375894942365031e+22,1.2776123667324948e+22,1.0561334504822665e+22,8.67892924056277e+21,7.083232742611592e+21,5.734683394633234e+21,4.5990016442101316e+21,3.646583246672369e+21,2.8518543740484505e+21,2.1928261733479099e+21,1.650626181332593e+21,1.2092073059633715e+21,8.550923090290509e+20,5.7727627854344474e+20,3.6697302592677236e+20,2.1666227351579735e+20,1.178948929678936e+20,5.939797019149068e+19,2.8187862045421322e+19,1.2833073352745939e+19,5.596041068939747e+18,2.283574865553659e+18,9.780263934589485e+17,6.583513408539048e+17,7.123694139667649e+17,9.343124936868389e+17,1.3198635626743398e+18,1.8228067078688146e+18,2.559079541948358e+18,3.556551569510351e+18,4.976730085939231e+18,6.884230003461689e+18,9.577320000091722e+18,1.3296500000001556e+19,1.8392100000000016e+19,2.53837e+19,3.49479e+19,4.79892e+19,6.5816e+19,8.99419e+19,1.22478e+20,1.66377e+20,2.25072e+20,3.0315e+20,4.0643e+20,5.41223e+20,7.13554e+20,9.24601e+20
216,1.1517400000000001e-05,7.262614088513868e+23,6.31022879978862e+23,5.4790711016466964e+23,4.754053117931401e+23,4.121906882383679e+23,3.571020265366822e+23,3.091184457432325e+23,2.6734726541822236e+23,2.310038663806753e+23,1.9940261700931324e+23,1.7194127025426413e+23,1.4809379302883277e+23,1.2739863487096668e+23,1.0945256723392743e+23,9.39022823249725e+22,8.043913846158352e+22,6.879312860818361e+22,5.872838452018027e+22,5.003878227031418e+22,4.25443743480134e+22,3.6088126688233033e+22,3.05329803580754e+22,2.5759483528335023e+22,2.16634704687825e+22,1.8154264370364574e+22,1.5152887133514328e+22,1.2590672250905001e+22,1.040789099081767e+22,8.552703265269021e+21,6.980092285589003e+21,5.651066661213871e+21,4.531840931010418e+21,3.593237543962355e+21,2.8100512603027386e+21,2.1606101044766565e+21,1.6263134874119745e+21,1.1913452527598486e+21,8.424215643536614e+20,5.686942602073995e+20,3.6150027351069006e+20,2.1342265075630594e+20,1.1612945437277766e+20,5.850970087496981e+19,2.7769409730228486e+19,1.2646702802508804e+19,5.520647161295313e+18,2.2629095726135224e+18,9.843769870582028e+17,6.770440719768289e+17,7.386393158479831e+17,9.761711843125737e+17,1.377361811289969e+18,1.8987736971347546e+18,2.6737192424939346e+18,3.701281545427779e+18,5.190200084619318e+18,7.188450003408459e+18,9.96872000009031e+18,1.3837300000001534e+19,1.9150400000000016e+19,2.64162e+19,3.63551e+19,4.99913e+19,6.84625e+19,9.35356e+19,1.27381e+20,1.72882e+20,2.33626e+20,3.14694e+20,4.21617e+20,5.60623e+20,7.38164e+20,9.53396e+20
217,1.16859e-05,7.157858681524762e+23,6.219206761887154e+23,5.400034441914622e+23,4.6854713987760297e+23,4.062440978237624e+23,3.5194984869096265e+23,3.046582317130248e+23,2.6348943808086447e+23,2.2767016211433526e+23,1.9652465836768857e+23,1.6945936365375332e+23,1.4595582979874081e+23,1.2555916148529847e+23,1.0787194435266767e+23,9.254596499334084e+22,7.927703205665172e+22,6.779903177168955e+22,5.787949690273049e+22,4.931527565352533e+22,4.19290152001287e+22,3.5565945779340844e+22,3.009098473617634e+22,2.5386402645761027e+22,2.134953577177077e+22,1.7891014804382186e+22,1.4933000461057006e+22,1.240781637007663e+22,1.0256595062606508e+22,8.428243966789687e+21,6.878395423505985e+21,5.56862028746742e+21,4.465620273806589e+21,3.540638553474754e+21,2.7688333164069844e+21,2.1288450297635018e+21,1.6023411738905066e+21,1.1737332965234113e+21,8.299282577714003e+20,5.602324530425953e+20,3.56104217002645e+20,2.102284779221559e+20,1.1438885371185478e+20,5.7634078020558e+19,2.7356941240436736e+19,1.2463152540385837e+19,5.446827257974909e+18,2.2428531051643377e+18,9.917211983135712e+17,6.964050186955748e+17,7.656285505350643e+17,1.0201397848969553e+18,1.4366703646930813e+18,1.978050728589962e+18,2.7911689472358804e+18,3.860921521682697e+18,5.408450083317902e+18,7.500210003355975e+18,1.039430000008892e+19,1.440820000000151e+19,1.9919700000000016e+19,2.75006e+19,3.78645e+19,5.20226e+19,7.12207e+19,9.72784e+19,1.32381e+20,1.79583e+20,2.42743e+20,3.26546e+20,4.37197e+20,5.8098e+20,7.63342e+20,9.82602e+20
218,1.18569e-05,7.054593016589902e+23,6.129479161826496e+23,5.322121774243859e+23,4.6178649904791066e+23,4.003820747647829e+23,3.468709407472117e+23,3.002614470699037e+23,2.596864735051667e+23,2.2438386698275646e+23,1.9368762763972464e+23,1.6701275265713415e+23,1.4384827090795958e+23,1.2374584757577022e+23,1.0631379980140285e+23,9.120893611458725e+22,7.813145220768431e+22,6.6819072207752064e+22,5.7042681521673135e+22,4.860205821707351e+22,4.132240725718294e+22,3.505119097963533e+22,2.9655274902366737e+22,2.5018627510204205e+22,2.1040065700575605e+22,1.763150906865816e+22,1.471624095355431e+22,1.2227561038169388e+22,1.010745086827839e+22,8.305554757474902e+21,6.778144944674097e+21,5.487346533943661e+21,4.400341488349871e+21,3.4887877175638365e+21,2.7282016727462587e+21,2.0975318205161928e+21,1.578709898561275e+21,1.1563719208627962e+21,8.176127326695061e+20,5.5189109040135143e+20,3.507850063998728e+20,2.070798454442246e+20,1.1267006927255708e+20,5.6771102531929735e+19,2.6950560206325744e+19,1.2282398744154837e+19,5.374406574921716e+18,2.2244933024791685e+18,9.998202909046735e+17,7.16194252836492e+17,7.948501360396631e+17,1.0665172991258948e+18,1.4968992234718543e+18,2.0642678023158508e+18,2.911668656182294e+18,4.022911498275756e+18,5.63231008203502e+18,7.827780003304238e+18,1.0828300000087548e+19,1.5006900000001487e+19,2.0755600000000016e+19,2.86191e+19,3.94379e+19,5.41351e+19,7.40742e+19,1.01102e+20,1.37639e+20,1.86564e+20,2.52032e+20,3.38999e+20,4.53377e+20,6.01635e+20,7.89236e+20,1.01197e+21
219,1.2030299999999999e-05,6.952875760608246e+23,6.041096975311379e+23,5.245377362084406e+23,4.5512723013375127e+23,3.946079493717858e+23,3.4186818811538624e+23,2.959305896985136e+23,2.559405322169606e+23,2.211468479834776e+23,1.9089313658856343e+23,1.646028272237651e+23,1.4177231369484452e+23,1.2195972331538878e+23,1.0477901878728622e+23,8.98919552764625e+22,7.70030497371302e+22,6.58538066472469e+22,5.621841378534901e+22,4.789953515129977e+22,4.072489514293163e+22,3.454415472960918e+22,2.9226098390409752e+22,2.4656367060622456e+22,2.0735236070102304e+22,1.7375894592549502e+22,1.4502731755539304e+22,1.2050008661107501e+22,9.960543139025216e+21,8.184705339023645e+21,6.679397803005978e+21,5.407291573602303e+21,4.336041660659961e+21,3.4377144936500376e+21,2.6881794130506395e+21,2.066688266666861e+21,1.555433087306092e+21,1.1392709899197699e+21,8.054819870401081e+20,5.4367491302790686e+20,3.4554566600319035e+20,2.039785455429711e+20,1.1098057346611449e+20,5.5921255646437245e+19,2.6550421750942556e+19,1.2104633150328099e+19,5.303631363614124e+18,2.206760302931462e+18,1.009021649236256e+18,7.3663524110092e+17,8.245184401574473e+17,1.1155068022643227e+18,1.5591183996365676e+18,2.1528649199748283e+18,3.034818369498521e+18,4.202521475220254e+18,5.862510080771399e+18,8.164280003253279e+18,1.1304000000086196e+19,1.5635900000001462e+19,2.1612800000000016e+19,2.9834e+19,4.10588e+19,5.6279e+19,7.70897e+19,1.05152e+20,1.42975e+20,1.93876e+20,2.6178e+20,3.51686e+20,4.70075e+20,6.2322e+20,8.15602e+20,1.04165e+21
220,1.22063e-05,6.852588601980439e+23,5.953957401320057e+23,5.169711940797139e+23,4.485615874606201e+23,3.8891500551775554e+23,3.369357718844254e+23,2.9166062219730197e+23,2.5224725715507885e+23,2.1795534000415274e+23,1.8813793482464288e+23,1.6222678426845402e+23,1.397255435266223e+23,1.2019871118822155e+23,1.0326581614223677e+23,8.859349064338757e+22,7.589051215280354e+22,6.490211234935679e+22,5.540573495341161e+22,4.720688932217892e+22,4.013578386598206e+22,3.404424727413303e+22,2.880295600709521e+22,2.429919993667716e+22,2.0434692320199466e+22,1.7123874060111115e+22,1.4292224525476454e+22,1.1874952720240765e+22,9.8157010002703e+21,8.065555146373671e+21,6.582039141530591e+21,5.328362291147909e+21,4.2726460008890153e+21,3.387359476345867e+21,2.6487199857822175e+21,2.036278492846365e+21,1.5324836660362561e+21,1.1224106130786585e+21,7.935219112835323e+20,5.355743647616265e+20,3.403801024705653e+20,2.0092097210534376e+20,1.0931492407734403e+20,5.508357817043509e+19,2.615610653029837e+19,1.192954351998206e+19,5.234364365198201e+18,2.1906965434175836e+18,1.0187864145177528e+18,7.575880255730456e+17,8.576357211490688e+17,1.1661481425240136e+18,1.6225278689658406e+18,2.2505320782142781e+18,3.161168086851103e+18,4.3859314524893737e+18,6.105100079525571e+18,8.509220003203036e+18,1.1786600000084863e+19,1.630850000000144e+19,2.2530000000000016e+19,3.10682e+19,4.27269e+19,5.85954e+19,8.01679e+19,1.09359e+20,1.48662e+20,2.01388e+20,2.71767e+20,3.65063e+20,4.87306e+20,6.45192e+20,8.42673e+20,1.07125e+21
221,1.23849e-05,6.753733732775681e+23,5.8680623445428546e+23,5.095127164271242e+23,4.420897145398541e+23,3.8330336763864725e+23,3.320737998667316e+23,2.8745163789891987e+23,2.4860672904687573e+23,2.1480941280455213e+23,1.854220825709879e+23,1.5988467572660468e+23,1.3770800514148013e+23,1.184628496863816e+23,1.0177422494177033e+23,8.731357059715481e+22,7.4793863772521e+22,6.396401011620181e+22,5.460466278939556e+22,4.652413586957775e+22,3.955508630315505e+22,3.3551479540222043e+22,2.8385857001517883e+22,2.394713394538626e+22,2.0138441020222747e+22,1.6875452980085549e+22,1.408472386472392e+22,1.1702397042042423e+22,9.672927618087931e+21,7.948106784043929e+21,6.486071088472657e+21,5.250560411988678e+21,4.2101558949599007e+21,3.33772376658919e+21,2.609824253809233e+21,2.0063031642307662e+21,1.5098621369738189e+21,1.1057911597012335e+21,7.817327681751764e+20,5.275896241121143e+20,3.3528843085715505e+20,1.9790719491284422e+20,1.0767335507823975e+20,5.425802590006774e+19,2.5767585268052017e+19,1.175733580480897e+19,5.166636270873382e+18,2.175408664461223e+18,1.0296227879850593e+18,7.792996610693239e+17,8.91259992760578e+17,1.2194613227179412e+18,1.6888376319085504e+18,2.349629277096333e+18,3.2910578082462203e+18,4.5819714300836116e+18,6.353710078297562e+18,8.861760003153512e+18,1.229140000008355e+19,1.699710000000142e+19,2.3480200000000016e+19,3.23586e+19,4.44535e+19,6.09729e+19,8.33867e+19,1.13702e+20,1.54442e+20,2.09237e+20,2.82162e+20,3.78636e+20,5.05185e+20,6.67994e+20,8.70155e+20,1.10087e+21
222,1.2566099999999998e-05,6.65631144325365e+23,5.783412057186588e+23,5.021623251504063e+23,4.3571163037429974e+23,3.777730522114679e+23,3.2728228633812794e+23,2.8330364916187515e+23,2.4501895858174676e+23,2.1170907562181453e+23,1.8274558780194296e+23,1.5757650847516792e+23,1.3571970446335984e+23,1.1675214390674578e+23,1.0030424956553248e+23,8.605219889589708e+22,7.37131078162899e+22,6.303950270226351e+22,5.381519964543248e+22,4.585127679821827e+22,3.898280415951482e+22,3.3065852974760047e+22,2.797480259838281e+22,2.3600170120505654e+22,1.984648304004541e+22,1.6630632081910233e+22,1.3880230382571815e+22,1.1532342133205244e+22,9.53222341173308e+21,7.832360596940928e+21,6.391493925672915e+21,5.173886164682443e+21,4.1485715265095645e+21,3.2888075103214303e+21,2.5714923316160836e+21,1.9767623692103936e+21,1.4875685671154884e+21,1.0894126794704092e+21,7.701145932159403e+20,5.1972071631202576e+20,3.302706684047262e+20,1.9493722591094974e+20,1.0605569049168586e+20,5.344467846767195e+19,2.538488711754149e+19,1.1587800527197649e+19,5.100627304165265e+18,2.161659750701598e+18,1.0409087962254746e+18,8.017491548314606e+17,9.28517256807676e+17,1.2738563432176026e+18,1.757197688523973e+18,2.4575765166291953e+18,3.425237533684689e+18,4.783721408003033e+18,6.627130077087376e+18,9.226230003104707e+18,1.2805100000082256e+19,1.7716000000001397e+19,2.4456500000000016e+19,3.3668e+19,4.62659e+19,6.34539e+19,8.66558e+19,1.18185e+20,1.60565e+20,2.17251e+20,2.92871e+20,3.92945e+20,5.23515e+20,6.91304e+20,8.98215e+20,1.13023e+21
223,1.27499e-05,6.560320254474884e+23,5.700005254199819e+23,4.949199086654009e+23,4.294272381401065e+23,3.7232397528209554e+23,3.225611585600272e+23,2.7921659301674057e+23,2.414838912947733e+23,2.0865428139060155e+23,1.8010840988639552e+23,1.553022474745015e+23,1.3376061130841788e+23,1.150665678795551e+23,9.885586769821979e+22,8.480935639105963e+22,7.264822787742755e+22,6.2128576072819596e+22,5.303733353686462e+22,4.518830189357256e+22,3.841892874735917e+22,3.258736020553499e+22,2.756978655753393e+22,2.3258303194816015e+22,1.95588139474748e+22,1.638940764896863e+22,1.3678740974604208e+22,1.1364785412118235e+22,9.393586245166415e+21,7.71831482792024e+21,6.298306217380653e+21,5.098338385271928e+21,4.087891960684035e+21,3.2406099650787384e+21,2.533723637506998e+21,1.9476556596868478e+21,1.4656026185344067e+21,1.0732749243600167e+21,7.586672112518222e+20,5.119675233327113e+20,3.253267411759649e+20,1.9201102315586657e+20,1.0446205889829416e+20,5.264342285490492e+19,2.5007992189649027e+19,1.1421244019352658e+19,5.036094323263833e+18,2.1489063696542387e+18,1.0531623033556173e+18,8.250944698437087e+17,9.66900504007595e+17,1.3304832021232558e+18,1.8293580385089495e+18,2.567263796770901e+18,3.5669472631623337e+18,4.992151386247303e+18,6.904540075894995e+18,9.605060003056622e+18,1.3335600000080982e+19,1.8446900000001376e+19,2.5457000000000012e+19,3.50496e+19,4.81339e+19,6.60026e+19,9.02015e+19,1.22832e+20,1.66836e+20,2.2569e+20,3.03983e+20,4.07495e+20,5.42622e+20,7.15332e+20,9.26685e+20,1.15898e+21
