energies,photon,gluon,higgs,W,Z,neutrino,electron,muon,tau,up,down,charm,strange,top,bottom,graviton
8.07443e-07,19779600.0,0.0,0.0,0.0,0.0,23255200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95599e-05
8.19256e-07,20638200.0,0.0,0.0,0.0,0.0,23916800000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.10435e-05
8.31241e-07,21534000.0,0.0,0.0,0.0,0.0,24597100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26395e-05
8.43401e-07,22468700.0,0.0,0.0,0.0,0.0,25296900000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43567e-05
8.55739e-07,23444000.0,0.0,0.0,0.0,0.0,26016500000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6204e-05
8.68258e-07,24461600.0,0.0,0.0,0.0,0.0,26756600000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81915e-05
8.8096e-07,25523300.0,0.0,0.0,0.0,0.0,27517700000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03297e-05
8.93848e-07,26631200.0,0.0,0.0,0.0,0.0,28300500000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26301e-05
9.06924e-07,27787100.0,0.0,0.0,0.0,0.0,29105600000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5105e-05
9.20191e-07,28993300.0,0.0,0.0,0.0,0.0,29933600000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77676e-05
9.33653e-07,30251700.0,0.0,0.0,0.0,0.0,30785100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06322e-05
9.47312e-07,31564800.0,0.0,0.0,0.0,0.0,31660900000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3714e-05
9.6117e-07,32934900.0,0.0,0.0,0.0,0.0,32561500000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.70295e-05
9.75231e-07,34364500.0,0.0,0.0,0.0,0.0,33487800000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.05965e-05
9.89498e-07,35856100.0,0.0,0.0,0.0,0.0,34440400000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.44341e-05
1.00397e-06,37412500.0,0.0,0.0,0.0,0.0,35420200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.85628e-05
1.01866e-06,39036400.0,0.0,0.0,0.0,0.0,36427800000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.30045e-05
1.03356e-06,40730800.0,0.0,0.0,0.0,0.0,37464000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.77832e-05
1.04868e-06,42498700.0,0.0,0.0,0.0,0.0,38529800000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.29243e-05
1.06402e-06,44343400.0,0.0,0.0,0.0,0.0,39625800000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.84554e-05
1.07959e-06,46268200.0,0.0,0.0,0.0,0.0,40753100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.44059e-05
1.09538e-06,48276500.0,0.0,0.0,0.0,0.0,41912400000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.08078e-05
1.11141e-06,50371900.0,0.0,0.0,0.0,0.0,43104700000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.76953e-05
1.12767e-06,52558400.0,0.0,0.0,0.0,0.0,44330900000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000105105
1.14416e-06,54839700.0,0.0,0.0,0.0,0.0,45592000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000113077
1.1609e-06,57220000.0,0.0,0.0,0.0,0.0,46888900000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000121654
1.17789e-06,59703700.0,0.0,0.0,0.0,0.0,48222800000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013088
1.19512e-06,62295200.0,0.0,0.0,0.0,0.0,49594600000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000140807
1.2126e-06,64999200.0,0.0,0.0,0.0,0.0,51005400000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000151487
1.23034e-06,67820500.0,0.0,0.0,0.0,0.0,52456400000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000162977
1.24834e-06,70764300.0,0.0,0.0,0.0,0.0,53948600000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000175338
1.2666e-06,73835900.0,0.0,0.0,0.0,0.0,55483300000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000188637
1.28513e-06,77040700.0,0.0,0.0,0.0,0.0,57061700000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000202944
1.30393e-06,80384700.0,0.0,0.0,0.0,0.0,58684900000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000218337
1.32301e-06,83873900.0,0.0,0.0,0.0,0.0,60354300000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000234897
1.34236e-06,87514500.0,0.0,0.0,0.0,0.0,62071200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000252713
1.362e-06,91313100.0,0.0,0.0,0.0,0.0,63837000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000271881
1.38192e-06,95276600.0,0.0,0.0,0.0,0.0,65653000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000292502
1.40214e-06,99412200.0,0.0,0.0,0.0,0.0,67520600000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000314687
1.42265e-06,103727000.0,0.0,0.0,0.0,0.0,69441400000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000338555
1.44346e-06,108230000.0,0.0,0.0,0.0,0.0,71416800000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000364233
1.46458e-06,112927000.0,0.0,0.0,0.0,0.0,73448400000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000391859
1.48601e-06,117829000.0,0.0,0.0,0.0,0.0,75537800000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042158
1.50774e-06,122943000.0,0.0,0.0,0.0,0.0,77686600000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000453555
1.5298e-06,128280000.0,0.0,0.0,0.0,0.0,79896600000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000487956
1.55218e-06,133848000.0,0.0,0.0,0.0,0.0,82169400000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000524966
1.57489e-06,139658000.0,0.0,0.0,0.0,0.0,84506900000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000564783
1.59793e-06,145720000.0,0.0,0.0,0.0,0.0,86910900000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000607619
1.6213e-06,152045000.0,0.0,0.0,0.0,0.0,89383300000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000653705
1.64502e-06,158644000.0,0.0,0.0,0.0,0.0,91926000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000703286
1.66909e-06,165530000.0,0.0,0.0,0.0,0.0,94541000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000756628
1.6935e-06,172715000.0,0.0,0.0,0.0,0.0,97230400000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000814016
1.71828e-06,180212000.0,0.0,0.0,0.0,0.0,99996400000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000875756
1.74342e-06,188034000.0,0.0,0.0,0.0,0.0,102841000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000942179
1.76892e-06,196196000.0,0.0,0.0,0.0,0.0,105767000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00101364
1.7948e-06,204712000.0,0.0,0.0,0.0,0.0,108775000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00109052
1.82105e-06,213598000.0,0.0,0.0,0.0,0.0,111870000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00117323
1.8477e-06,222869000.0,0.0,0.0,0.0,0.0,115052000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00126222
1.87473e-06,232543000.0,0.0,0.0,0.0,0.0,118325000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00135795
1.90215e-06,242637000.0,0.0,0.0,0.0,0.0,121691000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00146095
1.92998e-06,253169000.0,0.0,0.0,0.0,0.0,125153000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00157176
1.95821e-06,264157000.0,0.0,0.0,0.0,0.0,128713000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00169097
1.98686e-06,275623000.0,0.0,0.0,0.0,0.0,132374000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00181922
2.01593e-06,287587000.0,0.0,0.0,0.0,0.0,136140000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00195721
2.04542e-06,300070000.0,0.0,0.0,0.0,0.0,140013000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00210565
2.07534e-06,313095000.0,0.0,0.0,0.0,0.0,143996000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00226536
2.1057e-06,326685000.0,0.0,0.0,0.0,0.0,148092000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00243718
2.1365e-06,340865000.0,0.0,0.0,0.0,0.0,152305000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00262203
2.16776e-06,355660000.0,0.0,0.0,0.0,0.0,156638000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028209
2.19947e-06,371098000.0,0.0,0.0,0.0,0.0,161094000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00303486
2.23165e-06,387206000.0,0.0,0.0,0.0,0.0,165676000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00326504
2.2643e-06,404012000.0,0.0,0.0,0.0,0.0,170389000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00351268
2.29742e-06,421549000.0,0.0,0.0,0.0,0.0,175236000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00377911
2.33103e-06,439847000.0,0.0,0.0,0.0,0.0,180221000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00406574
2.36513e-06,458938000.0,0.0,0.0,0.0,0.0,185348000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00437411
2.39973e-06,478859000.0,0.0,0.0,0.0,0.0,190621000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00470588
2.43484e-06,499644000.0,0.0,0.0,0.0,0.0,196043000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050628
2.47046e-06,521331000.0,0.0,0.0,0.0,0.0,201620000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054468
2.5066e-06,543960000.0,0.0,0.0,0.0,0.0,207356000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00585992
2.54327e-06,567571000.0,0.0,0.0,0.0,0.0,213254000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00630437
2.58047e-06,592207000.0,0.0,0.0,0.0,0.0,219321000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00678253
2.61822e-06,617912000.0,0.0,0.0,0.0,0.0,225560000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00729697
2.65652e-06,644733000.0,0.0,0.0,0.0,0.0,231976000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00785042
2.69539e-06,672718000.0,0.0,0.0,0.0,0.0,238576000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00844584
2.73482e-06,701918000.0,0.0,0.0,0.0,0.0,245362000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00908643
2.77483e-06,732385000.0,0.0,0.0,0.0,0.0,252342000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0097756
2.81542e-06,764175000.0,0.0,0.0,0.0,0.0,259521000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010517
2.85661e-06,797344000.0,0.0,0.0,0.0,0.0,266903000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113147
2.8984e-06,831953000.0,0.0,0.0,0.0,0.0,274496000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121729
2.9408e-06,868065000.0,0.0,0.0,0.0,0.0,282305000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0130962
2.98382e-06,905744000.0,0.0,0.0,0.0,0.0,290335000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140895
3.02747e-06,945058000.0,0.0,0.0,0.0,0.0,298595000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151581
3.07176e-06,986079000.0,0.0,0.0,0.0,0.0,307089000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163078
3.1167e-06,1028880000.0,0.0,0.0,0.0,0.0,315825000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0175447
3.16229e-06,1073540000.0,0.0,0.0,0.0,0.0,324809000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0188754
3.20855e-06,1120140000.0,0.0,0.0,0.0,0.0,334049000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020307
3.25549e-06,1168760000.0,0.0,0.0,0.0,0.0,343552000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0218473
3.30312e-06,1219490000.0,0.0,0.0,0.0,0.0,353325000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0235043
3.35144e-06,1272420000.0,0.0,0.0,0.0,0.0,363376000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025287
3.40047e-06,1327650000.0,0.0,0.0,0.0,0.0,373713000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027205
3.45021e-06,1385280000.0,0.0,0.0,0.0,0.0,384344000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0292684
3.50069e-06,1445410000.0,0.0,0.0,0.0,0.0,395277000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0314883
3.5519e-06,1508150000.0,0.0,0.0,0.0,0.0,406522000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0338765
3.60386e-06,1573610000.0,0.0,0.0,0.0,0.0,418086000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036446
3.65658e-06,1641910000.0,0.0,0.0,0.0,0.0,429980000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392102
3.71007e-06,1713180000.0,0.0,0.0,0.0,0.0,442211000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0421842
3.76435e-06,1787540000.0,0.0,0.0,0.0,0.0,454791000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0453837
3.81942e-06,1865130000.0,0.0,0.0,0.0,0.0,467728000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0488259
3.87529e-06,1946090000.0,0.0,0.0,0.0,0.0,481034000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525292
3.93199e-06,2030560000.0,0.0,0.0,0.0,0.0,494718000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0565134
3.98951e-06,2118700000.0,0.0,0.0,0.0,0.0,508791000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0607997
4.04787e-06,2210660000.0,0.0,0.0,0.0,0.0,523265000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0654112
4.10709e-06,2306620000.0,0.0,0.0,0.0,0.0,538150000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0703724
4.16717e-06,2406740000.0,0.0,0.0,0.0,0.0,553459000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0757099
4.22813e-06,2511200000.0,0.0,0.0,0.0,0.0,569204000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0814522
4.28999e-06,2620200000.0,0.0,0.0,0.0,0.0,585396000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0876301
4.35275e-06,2733940000.0,0.0,0.0,0.0,0.0,602049000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0942765
4.41642e-06,2852600000.0,0.0,0.0,0.0,0.0,619175000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101427
4.48103e-06,2976420000.0,0.0,0.0,0.0,0.0,636789000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10912
4.54658e-06,3105620000.0,0.0,0.0,0.0,0.0,654904000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117396
4.6131e-06,3240420000.0,0.0,0.0,0.0,0.0,673534000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1263
4.68058e-06,3381070000.0,0.0,0.0,0.0,0.0,692694000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13588
4.74906e-06,3527830000.0,0.0,0.0,0.0,0.0,712400000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146186
4.81853e-06,3680960000.0,0.0,0.0,0.0,0.0,732665000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157274
4.88902e-06,3840730000.0,0.0,0.0,0.0,0.0,753508000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169202
4.96054e-06,4007440000.0,0.0,0.0,0.0,0.0,774943000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182036
5.03311e-06,4181380000.0,0.0,0.0,0.0,0.0,796988000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195842
5.10674e-06,4362880000.0,0.0,0.0,0.0,0.0,819660000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.210696
5.18145e-06,4552250000.0,0.0,0.0,0.0,0.0,842977000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.226677
5.25725e-06,4749850000.0,0.0,0.0,0.0,0.0,866957000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24387
5.33416e-06,4956020000.0,0.0,0.0,0.0,0.0,891620000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262366
5.41219e-06,5171140000.0,0.0,0.0,0.0,0.0,916984000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282266
5.49137e-06,5395590000.0,0.0,0.0,0.0,0.0,943069000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303675
5.5717e-06,5629790000.0,0.0,0.0,0.0,0.0,969897000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.326707
5.65321e-06,5874160000.0,0.0,0.0,0.0,0.0,997488000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.351487
5.73591e-06,6129130000.0,0.0,0.0,0.0,0.0,1025860000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.378146
5.81983e-06,6395170000.0,0.0,0.0,0.0,0.0,1055050000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.406827
5.90497e-06,6672750000.0,0.0,0.0,0.0,0.0,1085060000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.437683
5.99135e-06,6962390000.0,0.0,0.0,0.0,0.0,1115930000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47088
