Hawking primary spectra for each particle types.
energy/particle         photon         gluons          higgs            W+-             Z0      neutrinos       electron           muon            tau             up           down          charm        strange            top         bottom       graviton
    5.45321e-06    7.44454e+03    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.27613e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.50855e-11
    5.55855e-06    7.87315e+03    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.32417e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.76217e-11
    5.66592e-06    8.32643e+03    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.37401e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.04143e-11
    5.77537e-06    8.80581e+03    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.42574e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.34893e-11
    5.88694e-06    9.31279e+03    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.47941e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.68752e-11
    6.00065e-06    9.84895e+03    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.53510e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.06034e-11
    6.11657e-06    1.04160e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.59289e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.47086e-11
    6.23472e-06    1.10157e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.65285e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.92288e-11
    6.35516e-06    1.16499e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.71507e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.42060e-11
    6.47793e-06    1.23206e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.77964e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.96864e-11
    6.60306e-06    1.30299e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.84663e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.57209e-11
    6.73061e-06    1.37801e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.91615e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.23655e-11
    6.86063e-06    1.45735e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.98828e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.96819e-11
    6.99316e-06    1.54125e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.06313e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.77380e-11
    7.12825e-06    1.62998e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.14079e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.66087e-11
    7.26594e-06    1.72383e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.22138e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.06376e-10
    7.40630e-06    1.82307e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.30501e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.17131e-10
    7.54937e-06    1.92803e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.39178e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.28973e-10
    7.69520e-06    2.03904e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.48182e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.42013e-10
    7.84385e-06    2.15643e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.57524e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.56371e-10
    7.99537e-06    2.28058e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.67219e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.72181e-10
    8.14982e-06    2.41188e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.77278e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.89589e-10
    8.30725e-06    2.55074e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.87716e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.08757e-10
    8.46772e-06    2.69760e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.98547e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.29863e-10
    8.63130e-06    2.85291e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.09786e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.53103e-10
    8.79803e-06    3.01716e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.21448e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.78693e-10
    8.96798e-06    3.19086e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.33548e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.06869e-10
    9.14122e-06    3.37457e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.46105e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.37895e-10
    9.31780e-06    3.56885e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.59134e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.72057e-10
    9.49779e-06    3.77432e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.72653e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.09674e-10
    9.68126e-06    3.99162e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.86682e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.51093e-10
    9.86828e-06    4.22143e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.01238e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.96700e-10
    1.00589e-05    4.46448e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.16343e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.46918e-10
    1.02532e-05    4.72151e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.32016e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.02214e-10
    1.04513e-05    4.99334e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.48279e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.63100e-10
    1.06532e-05    5.28082e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.65154e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.30141e-10
    1.08590e-05    5.58486e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.82665e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.03961e-10
    1.10687e-05    5.90639e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.00834e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.85244e-10
    1.12825e-05    6.24644e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.19688e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.74746e-10
    1.15005e-05    6.60607e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.39252e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.07330e-09
    1.17226e-05    6.98640e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.59552e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.18181e-09
    1.19491e-05    7.38863e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.80616e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.30129e-09
    1.21799e-05    7.81402e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.02473e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.43286e-09
    1.24152e-05    8.26389e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.25153e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.57773e-09
    1.26550e-05    8.73967e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.48686e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.73724e-09
    1.28995e-05    9.24284e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.73106e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.91288e-09
    1.31487e-05    9.77498e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.98445e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.10628e-09
    1.34027e-05    1.03378e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.24738e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.31923e-09
    1.36616e-05    1.09329e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.52020e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.55372e-09
    1.39255e-05    1.15624e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.80330e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.81191e-09
    1.41945e-05    1.22281e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.09705e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.09620e-09
    1.44687e-05    1.29321e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.40186e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.40924e-09
    1.47482e-05    1.36766e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.71814e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.75392e-09
    1.50330e-05    1.44640e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.04634e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.13346e-09
    1.53234e-05    1.52967e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.38688e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.55136e-09
    1.56194e-05    1.61774e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.74025e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.01152e-09
    1.59212e-05    1.71088e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.01069e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.51820e-09
    1.62287e-05    1.80938e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.04874e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.07611e-09
    1.65422e-05    1.91355e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.08822e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.69043e-09
    1.68618e-05    2.02372e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.12918e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.36685e-09
    1.71875e-05    2.14023e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.17169e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.11167e-09
    1.75195e-05    2.26345e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.21580e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.93179e-09
    1.78579e-05    2.39377e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.26157e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.83482e-09
    1.82029e-05    2.53158e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.30906e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.08292e-08
    1.85545e-05    2.67734e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.35834e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.19240e-08
    1.89129e-05    2.83148e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.40947e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.31296e-08
    1.92783e-05    2.99449e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.46253e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.44570e-08
    1.96507e-05    3.16690e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.51759e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.59187e-08
    2.00303e-05    3.34922e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.57472e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.75281e-08
    2.04172e-05    3.54205e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.63400e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.93003e-08
    2.08116e-05    3.74598e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.69551e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.12516e-08
    2.12136e-05    3.96164e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.75934e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.34002e-08
    2.16234e-05    4.18973e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.82556e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.57660e-08
    2.20411e-05    4.43094e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.89429e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.83711e-08
    2.24669e-05    4.68605e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.96560e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.12395e-08
    2.29009e-05    4.95584e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.03959e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.43979e-08
    2.33433e-05    5.24116e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.11637e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.78757e-08
    2.37942e-05    5.54291e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.19604e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.17050e-08
    2.42538e-05    5.86203e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.27871e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.59216e-08
    2.47223e-05    6.19953e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.36449e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.05644e-08
    2.51999e-05    6.55645e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.45350e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.56766e-08
    2.56867e-05    6.93393e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.54586e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.13057e-08
    2.61829e-05    7.33314e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.64170e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.75039e-08
    2.66887e-05    7.75533e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.74115e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.43288e-08
    2.72042e-05    8.20182e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.84434e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.18437e-08
    2.77297e-05    8.67403e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.95141e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.01184e-08
    2.82654e-05    9.17342e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.06252e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.92297e-08
    2.88114e-05    9.70156e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.17780e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.09262e-07
    2.93680e-05    1.02601e+06    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.29743e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.20309e-07
    2.99353e-05    1.08508e+06    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.42156e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.32473e-07
    3.05135e-05    1.14755e+06    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.55037e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.45866e-07
    3.11030e-05    1.21362e+06    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.68402e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.60614e-07
    3.17038e-05    1.28349e+06    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.82270e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.76852e-07
    3.23162e-05    1.35739e+06    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.96661e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.94733e-07
    3.29405e-05    1.43554e+06    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.11593e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.14421e-07
    3.35768e-05    1.51818e+06    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.27087e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.36099e-07
    3.42254e-05    1.60559e+06    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.43165e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.59970e-07
    3.48865e-05    1.69803e+06    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.59847e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.86254e-07
    3.55604e-05    1.79579e+06    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.77158e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.15195e-07
    3.62474e-05    1.89918e+06    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.95121e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.47062e-07
    3.69476e-05    2.00852e+06    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.13759e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.82151e-07
