energies,photon,gluon,higgs,W,Z,neutrino,electron,muon,tau,up,down,charm,strange,top,bottom,graviton
6.58885e-07,9194830000.0,0.0,0.0,0.0,0.0,1340830000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.759858
6.68524e-07,9593940000.0,0.0,0.0,0.0,0.0,1378970000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81749
6.78304e-07,10010400000.0,0.0,0.0,0.0,0.0,1418200000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.879494
6.88227e-07,10444900000.0,0.0,0.0,0.0,0.0,1458540000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.946201
6.98295e-07,10898200000.0,0.0,0.0,0.0,0.0,1500030000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01797
7.0851e-07,11371300000.0,0.0,0.0,0.0,0.0,1542700000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09518
7.18875e-07,11864900000.0,0.0,0.0,0.0,0.0,1586590000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17824
7.29392e-07,12379900000.0,0.0,0.0,0.0,0.0,1631720000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26761
7.40062e-07,12917200000.0,0.0,0.0,0.0,0.0,1678140000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36375
7.50888e-07,13477900000.0,0.0,0.0,0.0,0.0,1725880000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46719
7.61873e-07,14062900000.0,0.0,0.0,0.0,0.0,1774980000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57847
7.73019e-07,14673300000.0,0.0,0.0,0.0,0.0,1825470000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69819
7.84328e-07,15310200000.0,0.0,0.0,0.0,0.0,1877400000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82699
7.95802e-07,15974800000.0,0.0,0.0,0.0,0.0,1930810000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96556
8.07443e-07,16668200000.0,0.0,0.0,0.0,0.0,1985730000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11464
8.19256e-07,17391700000.0,0.0,0.0,0.0,0.0,2042220000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27503
8.31241e-07,18146600000.0,0.0,0.0,0.0,0.0,2100320000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44758
8.43401e-07,18934200000.0,0.0,0.0,0.0,0.0,2160060000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63322
8.55739e-07,19756100000.0,0.0,0.0,0.0,0.0,2221510000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83294
8.68258e-07,20613600000.0,0.0,0.0,0.0,0.0,2284710000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04781
8.8096e-07,21508400000.0,0.0,0.0,0.0,0.0,2349700000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27898
8.93848e-07,22442000000.0,0.0,0.0,0.0,0.0,2416540000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52768
9.06924e-07,23416100000.0,0.0,0.0,0.0,0.0,2485290000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79524
9.20191e-07,24432500000.0,0.0,0.0,0.0,0.0,2555990000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0831
9.33653e-07,25493000000.0,0.0,0.0,0.0,0.0,2628700000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39278
9.47312e-07,26599500000.0,0.0,0.0,0.0,0.0,2703480000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.72596
9.6117e-07,27754100000.0,0.0,0.0,0.0,0.0,2780380000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.08441
9.75231e-07,28958800000.0,0.0,0.0,0.0,0.0,2859480000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.47004
9.89498e-07,30215700000.0,0.0,0.0,0.0,0.0,2940820000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88493
1.00397e-06,31527300000.0,0.0,0.0,0.0,0.0,3024480000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.33128
1.01866e-06,32895700000.0,0.0,0.0,0.0,0.0,3110520000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.81148
1.03356e-06,34323600000.0,0.0,0.0,0.0,0.0,3199000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.32811
1.04868e-06,35813400000.0,0.0,0.0,0.0,0.0,3290000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.88392
1.06402e-06,37367900000.0,0.0,0.0,0.0,0.0,3383600000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.48189
1.07959e-06,38989900000.0,0.0,0.0,0.0,0.0,3479850000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.12521
1.09538e-06,40682300000.0,0.0,0.0,0.0,0.0,3578840000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81733
1.11141e-06,42448100000.0,0.0,0.0,0.0,0.0,3680650000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5619
1.12767e-06,44290600000.0,0.0,0.0,0.0,0.0,3785350000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.363
1.14416e-06,46213100000.0,0.0,0.0,0.0,0.0,3893040000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2249
1.1609e-06,48219000000.0,0.0,0.0,0.0,0.0,4003780000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1521
1.17789e-06,50312000000.0,0.0,0.0,0.0,0.0,4117680000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1496
1.19512e-06,52495800000.0,0.0,0.0,0.0,0.0,4234820000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2228
1.2126e-06,54774400000.0,0.0,0.0,0.0,0.0,4355280000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3774
1.23034e-06,57151900000.0,0.0,0.0,0.0,0.0,4479180000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6196
1.24834e-06,59632600000.0,0.0,0.0,0.0,0.0,4606600000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.956
1.2666e-06,62221000000.0,0.0,0.0,0.0,0.0,4737640000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3937
1.28513e-06,64921800000.0,0.0,0.0,0.0,0.0,4872420000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9405
1.30393e-06,67739800000.0,0.0,0.0,0.0,0.0,5011020000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6046
1.32301e-06,70680000000.0,0.0,0.0,0.0,0.0,5153570000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.395
1.34236e-06,73748000000.0,0.0,0.0,0.0,0.0,5300180000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3211
1.362e-06,76949000000.0,0.0,0.0,0.0,0.0,5450950000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3933
1.38192e-06,80289100000.0,0.0,0.0,0.0,0.0,5606020000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6227
1.40214e-06,83774100000.0,0.0,0.0,0.0,0.0,5765490000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0211
1.42265e-06,87410300000.0,0.0,0.0,0.0,0.0,5929500000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.6015
1.44346e-06,91204400000.0,0.0,0.0,0.0,0.0,6098180000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.3776
1.46458e-06,95163200000.0,0.0,0.0,0.0,0.0,6271660000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3643
1.48601e-06,99293800000.0,0.0,0.0,0.0,0.0,6450070000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5774
1.50774e-06,103604000000.0,0.0,0.0,0.0,0.0,6633550000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0343
1.5298e-06,108101000000.0,0.0,0.0,0.0,0.0,6822260000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.7534
1.55218e-06,112793000000.0,0.0,0.0,0.0,0.0,7016330000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.7546
1.57489e-06,117689000000.0,0.0,0.0,0.0,0.0,7215930000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0592
1.59793e-06,122797000000.0,0.0,0.0,0.0,0.0,7421200000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.6904
1.6213e-06,128127000000.0,0.0,0.0,0.0,0.0,7632310000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.6727
1.64502e-06,133689000000.0,0.0,0.0,0.0,0.0,7849430000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.033
1.66909e-06,139492000000.0,0.0,0.0,0.0,0.0,8072730000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.7999
1.6935e-06,145546000000.0,0.0,0.0,0.0,0.0,8302370000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0041
1.71828e-06,151864000000.0,0.0,0.0,0.0,0.0,8538550000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.6789
1.74342e-06,158456000000.0,0.0,0.0,0.0,0.0,8781450000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.86
1.76892e-06,165333000000.0,0.0,0.0,0.0,0.0,9031260000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.586
1.7948e-06,172510000000.0,0.0,0.0,0.0,0.0,9288170000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.897
1.82105e-06,179998000000.0,0.0,0.0,0.0,0.0,9552390000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.839
1.8477e-06,187811000000.0,0.0,0.0,0.0,0.0,9824130000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.46
1.87473e-06,195963000000.0,0.0,0.0,0.0,0.0,1.01036e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.81
1.90215e-06,204469000000.0,0.0,0.0,0.0,0.0,1.0391e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.945
1.92998e-06,213344000000.0,0.0,0.0,0.0,0.0,1.06866e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.924
1.95821e-06,222604000000.0,0.0,0.0,0.0,0.0,1.09906e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.813
1.98686e-06,232266000000.0,0.0,0.0,0.0,0.0,1.13033e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.678
2.01593e-06,242348000000.0,0.0,0.0,0.0,0.0,1.16248e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.596
2.04542e-06,252867000000.0,0.0,0.0,0.0,0.0,1.19555e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.644
2.07534e-06,263843000000.0,0.0,0.0,0.0,0.0,1.22956e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.91
2.1057e-06,275295000000.0,0.0,0.0,0.0,0.0,1.26454e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.486
2.1365e-06,287245000000.0,0.0,0.0,0.0,0.0,1.30051e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.471
2.16776e-06,299713000000.0,0.0,0.0,0.0,0.0,1.33751e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.971
2.19947e-06,312722000000.0,0.0,0.0,0.0,0.0,1.37556e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.102
2.23165e-06,326296000000.0,0.0,0.0,0.0,0.0,1.41469e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.987
2.2643e-06,340459000000.0,0.0,0.0,0.0,0.0,1.45493e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.76
2.29742e-06,355237000000.0,0.0,0.0,0.0,0.0,1.49632e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.563
2.33103e-06,370656000000.0,0.0,0.0,0.0,0.0,1.53888e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.552
2.36513e-06,386745000000.0,0.0,0.0,0.0,0.0,1.58266e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.89
2.39973e-06,403532000000.0,0.0,0.0,0.0,0.0,1.62768e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.757
2.43484e-06,421047000000.0,0.0,0.0,0.0,0.0,1.67399e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.344
2.47046e-06,439323000000.0,0.0,0.0,0.0,0.0,1.72161e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.859
2.5066e-06,458392000000.0,0.0,0.0,0.0,0.0,1.77058e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.522
2.54327e-06,478289000000.0,0.0,0.0,0.0,0.0,1.82095e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.572
2.58047e-06,499049000000.0,0.0,0.0,0.0,0.0,1.87275e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.267
2.61822e-06,520711000000.0,0.0,0.0,0.0,0.0,1.92603e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788.883
2.65652e-06,543313000000.0,0.0,0.0,0.0,0.0,1.98082e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.717
2.69539e-06,566896000000.0,0.0,0.0,0.0,0.0,2.03716e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913.089
2.73482e-06,591502000000.0,0.0,0.0,0.0,0.0,2.09512e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.343
2.77483e-06,617177000000.0,0.0,0.0,0.0,0.0,2.15472e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.85
2.81542e-06,643965000000.0,0.0,0.0,0.0,0.0,2.21601e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1137.01
2.85661e-06,671917000000.0,0.0,0.0,0.0,0.0,2.27905e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223.25
2.8984e-06,701082000000.0,0.0,0.0,0.0,0.0,2.34388e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.03
2.9408e-06,731513000000.0,0.0,0.0,0.0,0.0,2.41056e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415.84
2.98382e-06,763265000000.0,0.0,0.0,0.0,0.0,2.47913e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1523.23
3.02747e-06,796395000000.0,0.0,0.0,0.0,0.0,2.54966e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1638.76
3.07176e-06,830963000000.0,0.0,0.0,0.0,0.0,2.62219e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1763.05
3.1167e-06,867032000000.0,0.0,0.0,0.0,0.0,2.69678e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1896.78
3.16229e-06,904666000000.0,0.0,0.0,0.0,0.0,2.7735e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2040.64
3.20855e-06,943933000000.0,0.0,0.0,0.0,0.0,2.8524e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2195.42
3.25549e-06,984905000000.0,0.0,0.0,0.0,0.0,2.93354e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2361.93
3.30312e-06,1027660000000.0,0.0,0.0,0.0,0.0,3.01699e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2541.07
3.35144e-06,1072260000000.0,0.0,0.0,0.0,0.0,3.10281e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2733.81
3.40047e-06,1118800000000.0,0.0,0.0,0.0,0.0,3.19108e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2941.16
3.45021e-06,1167370000000.0,0.0,0.0,0.0,0.0,3.28186e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3164.23
3.50069e-06,1218040000000.0,0.0,0.0,0.0,0.0,3.37522e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3404.23
3.5519e-06,1270910000000.0,0.0,0.0,0.0,0.0,3.47123e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3662.43
3.60386e-06,1326070000000.0,0.0,0.0,0.0,0.0,3.56998e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3940.21
3.65658e-06,1383630000000.0,0.0,0.0,0.0,0.0,3.67154e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4239.06
3.71007e-06,1443690000000.0,0.0,0.0,0.0,0.0,3.77598e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4560.58
3.76435e-06,1506350000000.0,0.0,0.0,0.0,0.0,3.8834e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4906.48
3.81942e-06,1571740000000.0,0.0,0.0,0.0,0.0,3.99387e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5278.62
3.87529e-06,1639960000000.0,0.0,0.0,0.0,0.0,4.10748e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5678.99
3.93199e-06,1711140000000.0,0.0,0.0,0.0,0.0,4.22433e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6109.72
3.98951e-06,1785410000000.0,0.0,0.0,0.0,0.0,4.3445e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6573.12
4.04787e-06,1862910000000.0,0.0,0.0,0.0,0.0,4.46809e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7071.67
4.10709e-06,1943770000000.0,0.0,0.0,0.0,0.0,4.59519e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7608.03
4.16717e-06,2028140000000.0,0.0,0.0,0.0,0.0,4.72591e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8185.07
4.22813e-06,2116180000000.0,0.0,0.0,0.0,0.0,4.86035e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8805.88
4.28999e-06,2208030000000.0,0.0,0.0,0.0,0.0,4.99862e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9473.78
4.35275e-06,2303870000000.0,0.0,0.0,0.0,0.0,5.14081e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10192.3
4.41642e-06,2403870000000.0,0.0,0.0,0.0,0.0,5.28705e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10965.4
4.48103e-06,2508210000000.0,0.0,0.0,0.0,0.0,5.43746e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11797.1
4.54658e-06,2617080000000.0,0.0,0.0,0.0,0.0,5.59214e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12691.8
4.6131e-06,2730680000000.0,0.0,0.0,0.0,0.0,5.75122e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13654.5
4.68058e-06,2849210000000.0,0.0,0.0,0.0,0.0,5.91482e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14690.1
4.74906e-06,2972880000000.0,0.0,0.0,0.0,0.0,6.08308e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15804.3
4.81853e-06,3101920000000.0,0.0,0.0,0.0,0.0,6.25613e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17003.0
4.88902e-06,3236560000000.0,0.0,0.0,0.0,0.0,6.4341e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18292.6
4.96054e-06,3377050000000.0,0.0,0.0,0.0,0.0,6.61713e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19680.1
5.03311e-06,3523630000000.0,0.0,0.0,0.0,0.0,6.80537e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21172.7
5.10674e-06,3676570000000.0,0.0,0.0,0.0,0.0,6.99896e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22778.6
5.18145e-06,3836160000000.0,0.0,0.0,0.0,0.0,7.19806e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24506.3
5.25725e-06,4002670000000.0,0.0,0.0,0.0,0.0,7.40283e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26365.0
5.33416e-06,4176410000000.0,0.0,0.0,0.0,0.0,7.61342e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28364.7
5.41219e-06,4357690000000.0,0.0,0.0,0.0,0.0,7.83e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30516.0
5.49137e-06,4546840000000.0,0.0,0.0,0.0,0.0,8.05274e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32830.6
5.5717e-06,4744190000000.0,0.0,0.0,0.0,0.0,8.28182e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35320.7
5.65321e-06,4950120000000.0,0.0,0.0,0.0,0.0,8.51741e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37999.6
5.73591e-06,5164980000000.0,0.0,0.0,0.0,0.0,8.75971e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40881.7
5.81983e-06,5389170000000.0,0.0,0.0,0.0,0.0,9.00889e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43982.5
5.90497e-06,5623090000000.0,0.0,0.0,0.0,0.0,9.26517e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47318.4
5.99135e-06,5867170000000.0,0.0,0.0,0.0,0.0,9.52874e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50907.3
